property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
40652,-37.694394,145.068805,44 David Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.267687656259737,41.0,1
40941,-37.696042,145.055833,6 Julie Street,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.9700256660874285,41.0,1
40906,-37.705473,145.056162,6 Avon Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.5088421137611485,41.0,1
40829,-37.694699,145.075265,52 Jacqueline Road,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.9595743681694773,41.0,1
40113,-37.696526,145.0448,23 Glenn Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20008,2.9051501309599237,43.0,1
40163,-37.695905,145.071078,25 The Rameo,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.015425540358286,41.0,1
39690,-37.704919,145.051537,14 Snake Gully Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19983,2.813717371082115,38.0,1
39961,-37.700493,145.073159,2 Judith Street,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.4947325364068995,41.0,1
40370,-37.680346,145.052958,31 Botanica Boulevard,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.4076336921371144,45.0,1
39511,-37.705204,145.061142,114 Greenwood Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.095149725660074,41.0,1
39491,-37.685478,145.053447,11 Tamara Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.497709807076947,45.0,1
39563,-37.690053,145.062472,12 Oxley Avenue,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.9902896544490405,41.0,1
39753,-37.683849,145.057513,15 Sharman Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.8032396163140945,41.0,1
39544,-37.701036,145.074865,12 Darren Avenue,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.3557971549727024,41.0,1
40088,-37.696907,145.041224,22 Neilsen Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20008,2.594257565202668,43.0,1
40646,-37.69175,145.058468,43 Greenhills Road,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.089835953710748,41.0,1
39442,-37.692025,145.051008,11 Ashbrook Circuit,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20008,3.4607560867258242,43.0,1
39682,-37.693644,145.069507,14 Redmond Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.3017080914084693,41.0,1
39259,-37.687444,145.054088,1 Beethoven Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.595118507405182,45.0,1
40918,-37.704023,145.058926,6 Cornell Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.322094849393719,41.0,1
40612,-37.701413,145.074521,408 Grimshaw Street,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.3400758176065803,41.0,1
40961,-37.682782,145.067071,6 Primula Close,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.465098655339931,41.0,1
39269,-37.704396,145.057072,1 Duke Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.4640483900656744,41.0,1
40890,-37.702314,145.059178,586 Morwell Avenue,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.3718000595014357,41.0,1
40048,-37.694467,145.063019,21 Milton Parade,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.5918326457477114,41.0,1
39364,-37.681606,145.050369,10 Cranberry Place,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.1826744541375205,45.0,1
41206,-37.687425,145.053053,81 Cabernet Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20007,3.5057549625202102,45.0,1
39858,-37.712455,145.056081,18 Grange Boulevard,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19983,1.8974969994586426,38.0,1
39930,-37.714111,145.054398,2 Blue Star Rise,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19983,1.8549656173759288,38.0,1
39447,-37.682816,145.064224,11 Blueberry Crt,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.575615591905432,41.0,1
39987,-37.697431,145.049476,2 Willanjie Court,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20008,3.323416242427375,43.0,1
39874,-37.685338,145.087634,18 Palmerston Avenue,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19985,2.7551980408746988,45.0,1
39625,-37.703184,145.052844,13 Mt Cooper Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.859737191786471,41.0,1
40061,-37.707569,145.071228,215 Greenwood Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.1691131807726878,41.0,1
39400,-37.701912,145.051575,10 Sugargum Drive,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,3.010853481355013,41.0,1
39944,-37.693953,145.046886,2 Fifer Rise,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,20008,3.084799207717774,43.0,1
41157,-37.686947,145.084868,8 Clovemont Way,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,2.674507665444491,41.0,1
40819,-37.701093,145.067379,509 Grimshaw Street,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.815404324023689,41.0,1
40335,-37.701993,145.068115,3 Wallara Crescent,BUNDOORA,8943.0,3243.0,Whittlesea,24119.0,69%,"$1,172","$876,900",WODONGA,19984,1.703662787584931,41.0,1
80501,-37.994181,145.169795,8 Botanica Way,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,2.6082705029880655,42.0,1
79788,-37.990057,145.180257,18 Cheviot Road,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.6482137463290563,42.0,1
80077,-37.991545,145.178969,3 Locharn Crescent,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.8485042093970026,42.0,1
80244,-37.992826,145.158616,4 Viola Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19890,3.271230829320944,40.0,1
79586,-37.994917,145.170153,12 Domain Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,2.642170212606796,42.0,1
80313,-37.995967,145.178257,5 Cabinda Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,2.2930458067760116,42.0,1
80537,-38.00334,145.157289,84 Westbrook Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,4.105924399192029,42.0,1
79769,-38.003984,145.159325,17 Keylana Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,4.027484204989596,42.0,1
80392,-37.990937,145.176428,6 Kendra Place,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.9403975104301077,42.0,1
80486,-38.004537,145.148729,75 Marriott Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,4.765007134006861,42.0,1
80204,-37.992752,145.182804,4 Barlow Street,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.7888557010301105,42.0,1
79494,-37.988733,145.181232,1 Winslow Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.4792290796231855,42.0,1
79927,-37.988464,145.159738,22 Eildon Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19890,2.804148914937697,40.0,1
80513,-37.992489,145.185434,8 Hatfield Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.6743518769412693,42.0,1
79674,-37.985607,145.178244,14 Vanessa Avenue,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.4294026146437844,42.0,1
80455,-37.991551,145.178598,7 Locharn Crescent,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,1.8687297562511758,42.0,1
79839,-37.985059,145.166757,2 Coolibah Place,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19890,2.1761904998655646,40.0,1
79590,-37.985355,145.169982,12 Gymea Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,2.0548985873223655,42.0,1
80186,-37.987641,145.164295,375 Corrigan Road,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19890,2.5281808865208846,40.0,1
80332,-37.98452,145.154678,5 Lancaster Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19890,2.7418786867157334,40.0,1
80374,-38.003225,145.161937,58 Havenstone Drive,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,3.807714854636553,42.0,1
80150,-37.999976,145.173109,34 Barncroft Crescent,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,2.911763655641123,42.0,1
79573,-38.002173,145.149035,11 Wesley Court,KEYSBOROUGH,9761.0,1578.0,Greater Dandenong,16492.0,49%,"$1,253","$1,006,400",KINGSTON,19889,4.5862778019117805,42.0,1
66277,-37.768699,145.325735,35 Wainewright Avenue,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.1373152225526337,45.0,1
66512,-37.779111,145.319463,54 Woodville Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.8830273816164904,45.0,1
66383,-37.773222,145.307221,41 Bellara Drive,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.361708720692714,45.0,1
66442,-37.767187,145.311014,4A Peter Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.958744501942987,45.0,1
65530,-37.767963,145.317169,1 Dargie Place,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.9149966106980716,45.0,1
66625,-37.76664,145.319862,7 Ashton Avenue,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.1199828991085603,45.0,1
66108,-37.778136,145.309531,26 DUNOON STREET,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.7782627694976609,45.0,1
65695,-37.778415,145.31202,117 MANCHESTER ROAD,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.7058652583329347,45.0,1
66055,-37.776175,145.310111,24 Carawa Street,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.9754728298260027,45.0,1
65971,-37.774956,145.327164,2/6 Orrong Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.695607532410268,45.0,1
66337,-37.777447,145.3338,4 Dinsdale Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.0505438971875085,45.0,1
65801,-37.783575,145.309695,15 Ricky Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.2716749043580154,45.0,1
66636,-37.774506,145.323563,7 Devon Walk,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.5047517457692015,45.0,1
65958,-37.778832,145.30868,2/ 38 Esther Crescent,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.735570785046018,45.0,1
66219,-37.776353,145.324331,30 Lansell Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.4053123545949913,45.0,1
65938,-37.772437,145.309039,2 Glenn Court,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.4021006411543706,45.0,1
66685,-37.778878,145.33405,74 Blackburn Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.013548536644763,45.0,1
66239,-37.767977,145.310165,32 Erskine Ridge,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,1.8773408872468356,45.0,1
65968,-37.766653,145.313758,2/4 David Drive,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.0179029159660122,45.0,1
66342,-37.767466,145.319596,4 Gill Place,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.0253150611825315,45.0,1
66491,-37.782243,145.338383,50 Larbert Road,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,2.3026637547168645,45.0,1
66772,-37.761862,145.33188,9 TRENTON PLACE,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19876,1.561945413753867,51.0,1
65743,-37.760368,145.318074,13 HIGHLEIGH COURT,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19876,2.663517056097194,51.0,1
66781,-37.786271,145.316797,94-96 Brice Avenue,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.42211671917407745,45.0,1
66375,-37.778721,145.308728,40 Esther Crescent,MOOROOLBARK,7655.0,1413.0,Yarra Ranges,18998.0,80%,"$1,360","$874,500",WEST WIMMERA,19877,0.744812516528723,45.0,1
36411,-37.660883,145.024129,34 Monash Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.8242288891321847,47.0,1
36206,-37.670082,145.035965,167 Darebin Drive,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.7198331758052732,47.0,1
36302,-37.667416,145.024185,23 Ethel Avenue,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.6402648090914372,47.0,1
36312,-37.665011,145.033782,234 Darebin Drive,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20005,1.4417975104323593,50.0,1
36192,-37.671152,145.036791,158 Darebin Drive,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.8248939864329894,47.0,1
36318,-37.664652,145.021264,24 Curtin Avenue,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.3827295455405558,47.0,1
36586,-37.663174,145.026604,83 Partridge Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.8811790107845269,47.0,1
36102,-37.666253,145.026421,10 Burton Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.8143611647493936,47.0,1
36471,-37.675385,145.037242,48 McKimmies Road,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,2.060838910375396,47.0,1
36506,-37.671543,145.024109,54 Derrick Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.8791230977145795,47.0,1
36200,-37.670391,145.02964,16 Ruth Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.2075975148162685,47.0,1
36098,-37.672455,145.024155,1/80 David Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.9574476958637885,47.0,1
36510,-37.671476,145.024318,56 Derrick Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,0.886701228688191,47.0,1
36281,-37.670783,145.038614,22 Casey Drive,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.965716055830298,47.0,1
36589,-37.674092,145.027869,85 William Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.3139537519750528,47.0,1
36331,-37.674527,145.034681,25 Lynne Street,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,1.8185546668255201,47.0,1
36458,-37.664209,144.98708,41 Tripani Avenue,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20006,2.6598052489851205,47.0,1
36387,-37.663506,145.031742,305 Dalton Road,LALOR,8358.0,1216.0,Whittlesea,20717.0,52%,$919,"$678,600",KINGSTON,20005,1.2459282169761499,50.0,1
17526,-37.696221,144.93071,60 View Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,1.3144648629079938,30.0,1
17747,-37.708518,144.935185,81 Farview Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,1.5970710479900898,26.0,1
16501,-37.698364,144.938919,133 Morell Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,19961,1.7763728493055495,30.0,1
17023,-37.709889,144.905537,3/34 Pengana Ave,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.1890072429643177,28.0,1
16168,-37.711448,144.922157,1 Electric Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,0.7259324281107392,26.0,1
16758,-37.699207,144.936979,2/35 Morley Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.838568578835397,28.0,1
16197,-37.705235,144.921204,1/166 Glenroy Road,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.3593102648849308,28.0,1
16295,-37.70594,144.920724,103 Plumpton Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.34587021301820275,28.0,1
16389,-37.696548,144.925052,118 Widford Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,0.825692938886581,30.0,1
16916,-37.704509,144.905419,26 Fran Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.0393698505856195,28.0,1
16357,-37.70028,144.908196,11 Valley Crescent,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,0.8849330928732798,30.0,1
16267,-37.705829,144.933958,10 Justin Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.4810960203020813,28.0,1
16649,-37.702423,144.919574,174 Melbourne Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.3135450145195278,28.0,1
16431,-37.696353,144.924504,121 Widford Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,0.7742613243436361,30.0,1
16476,-37.705193,144.930935,13 Isla Avenue,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,1.2100671290815297,28.0,1
17290,-37.712741,144.912305,45 Stanley Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,0.9972371882177983,26.0,1
17713,-37.699777,144.906354,79 Valley Crescent,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,0.9834374035693187,30.0,1
17585,-37.696208,144.937474,67 Morley Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20031,1.9084073116868048,30.0,1
17349,-37.709178,144.917909,5 Corio Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.5202438543830223,28.0,1
16213,-37.712836,144.913263,1/30 George Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20033,0.9233392082361735,26.0,1
17638,-37.710043,144.916444,705 Pascoe Vale Road,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.6167882840525639,28.0,1
16491,-37.711638,144.910399,13 William Street,GLENROY,7882.0,4021.0,Moreland,27707.0,66%,"$1,004","$743,900",WYNDHAM,20032,0.9928943799267475,28.0,1
115,-37.792278,144.884827,1 Stanlake Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,1.0618023702875676,14.0,1
678,-37.795711,144.894081,24 Central Avenue,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.7903040935077168,12.0,1
1076,-37.796699,144.901823,47 Lynch Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.5028009625068834,10.0,1
672,-37.795399,144.887009,23 Swan Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,0.7287525531188264,14.0,1
1544,-37.796521,144.889746,94a Macpherson Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.6831743476315043,12.0,1
1411,-37.793587,144.882418,75 Summerhill Road,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,0.9502603066494502,14.0,1
300,-37.798328,144.905456,13 Cowper Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.36529953771109586,10.0,1
1503,-37.794197,144.88208,89 Summerhill Road,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,0.8940801171411594,14.0,1
1272,-37.801007,144.893874,60 Pickett Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.26912255071588703,12.0,1
1322,-37.803828,144.904359,66 Whitehall Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.3221450485503365,10.0,1
887,-37.795826,144.902679,33 Stirling Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.586979612254354,10.0,1
848,-37.799153,144.894011,309 Barkly Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.4348036769068356,12.0,1
383,-37.794575,144.896103,15 Tiernan Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.9562883508829009,10.0,1
1541,-37.796818,144.891971,94 Commercial Road,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.6345456774065467,12.0,1
1077,-37.794505,144.890305,47 Macpherson Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.8964003744070944,12.0,1
559,-37.802289,144.897189,2/2 raleigh st,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20024,0.5034037793157973,12.0,1
1401,-37.805069,144.904221,73 Whitehall Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.4527117786020721,10.0,1
670,-37.79403,144.884166,23 Stafford Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20023,0.8718812495659407,14.0,1
1229,-37.797504,144.901856,59 Newell Street,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.41551758258842375,10.0,1
958,-37.798889,144.906372,39 Railway Place,FOOTSCRAY,5286.0,6864.0,Maribyrnong,16926.0,49%,"$1,181","$869,400",WHITTLESEA,20025,0.3708421664433097,10.0,1
